0.045222282409667969 - 0.029773712158203125i,0.042072296142578125 - 0.034310817718505859i,0.041239738464355469 - 0.034680366516113281i,0.038727283477783203 - 0.037628650665283203i,0.035958290100097656 - 0.041752815246582031i,0.034484386444091797 - 0.042196750640869141i,0.033567428588867188 - 0.042816162109375i,0.031945228576660156 - 0.044728279113769531i,0.031002044677734375 - 0.045384883880615234i,0.028942584991455078 - 0.046038150787353516i,0.028589725494384766 - 0.046672821044921875i,0.02758026123046875 - 0.047595024108886719i,0.026502132415771484 - 0.047956466674804688i,0.025959491729736328 - 0.048643112182617188i,0.025556564331054688 - 0.048751354217529297i,0.025246620178222656 - 0.048499584197998047i,0.025072574615478516 - 0.049330711364746094i,0.02362060546875 - 0.049501419067382813i,0.022807121276855469 - 0.050779819488525391i,0.022000312805175781 - 0.049713134765625i,0.021280288696289063 - 0.051161766052246094i,0.021938323974609375 - 0.050166130065917969i,0.021199703216552734 - 0.050368785858154297i,0.020359992980957031 - 0.051547527313232422i,0.01926422119140625 - 0.052031993865966797i,0.019846916198730469 - 0.052042007446289063i,0.018282413482666016 - 0.052300930023193359i,0.016851902008056641 - 0.052760124206542969i,0.016460418701171875 - 0.053455829620361328i,0.015376091003417969 - 0.053731441497802734i,0.013396263122558594 - 0.054610252380371094i,0.012454986572265625 - 0.053754329681396484i,0.010470390319824219 - 0.0543212890625i,0.010017871856689453 - 0.054831027984619141i,0.0079364776611328125 - 0.055244922637939453i,0.0078601837158203125 - 0.054545402526855469i,0.0058112144470214844 - 0.055092811584472656i,0.0025000572204589844 - 0.055637359619140625i,0.00068616867065429688 - 0.055840015411376953i,-0.0029149055480957031 - 0.056092739105224609i,-0.0052194595336914063 - 0.055190563201904297i,-0.0090422630310058594 - 0.054816722869873047i,-0.010890483856201172 - 0.054363727569580078i,-0.01355743408203125 - 0.053812026977539063i,-0.019779682159423828 - 0.051928043365478516i,-0.022777557373046875 - 0.050633430480957031i,-0.028178215026855469 - 0.047245979309082031i,-0.032240390777587891 - 0.045162200927734375i,-0.037348747253417969 - 0.040584564208984375i,-0.041957378387451172 - 0.035020351409912109i,-0.046762466430664063 - 0.029428958892822266i,-0.049515247344970703 - 0.020858287811279297i
0.045296192169189453 - 0.02941131591796875i,0.04206085205078125 - 0.033643245697021484i,0.041609287261962891 - 0.034657478332519531i,0.039146900177001953 - 0.037240982055664063i,0.036279201507568359 - 0.041215896606445313i,0.034509658813476563 - 0.042454719543457031i,0.034152030944824219 - 0.042284011840820313i,0.031697750091552734 - 0.04465484619140625i,0.031024456024169922 - 0.044795513153076172i,0.029140949249267578 - 0.046031951904296875i,0.029021739959716797 - 0.046522140502929688i,0.027967929840087891 - 0.047122955322265625i,0.026056289672851563 - 0.048288345336914063i,0.0260162353515625 - 0.048398017883300781i,0.025575637817382813 - 0.048559188842773438i,0.02570343017578125 - 0.048623085021972656i,0.025284767150878906 - 0.048703193664550781i,0.023694515228271484 - 0.049546718597412109i,0.023142814636230469 - 0.050966739654541016i,0.022611618041992188 - 0.050302505493164063i,0.022011280059814453 - 0.051332473754882813i,0.022130966186523438 - 0.050307273864746094i,0.021167278289794922 - 0.050238609313964844i,0.020319461822509766 - 0.051642417907714844i,0.019680023193359375 - 0.051811695098876953i,0.019502639770507813 - 0.051802158355712891i,0.01837921142578125 - 0.052289009094238281i,0.017182350158691406 - 0.052328586578369141i,0.017080307006835938 - 0.053178787231445313i,0.015156745910644531 - 0.053673267364501953i,0.013797283172607422 - 0.054655551910400391i,0.012763023376464844 - 0.053701400756835938i,0.010898590087890625 - 0.054346561431884766i,0.010557174682617188 - 0.054669857025146484i,0.0084547996520996094 - 0.055270195007324219i,0.0081210136413574219 - 0.054835319519042969i,0.0063443183898925781 - 0.055533409118652344i,0.0026202201843261719 - 0.055637359619140625i,0.00081968307495117188 - 0.055644512176513672i,-0.0024738311767578125 - 0.055621623992919922i,-0.0051908493041992188 - 0.055650711059570313i,-0.0085840225219726563 - 0.054607868194580078i,-0.010389328002929688 - 0.054549217224121094i,-0.013889312744140625 - 0.054101943969726563i,-0.019449234008789063 - 0.051922798156738281i,-0.021967887878417969 - 0.050681114196777344i,-0.027841567993164063 - 0.047380447387695313i,-0.031474113464355469 - 0.045493602752685547i,-0.036859035491943359 - 0.040668010711669922i,-0.042211055755615234 - 0.035286903381347656i,-0.045782089233398438 - 0.029488563537597656i,-0.049820899963378906 - 0.021459579467773438i
0.045490264892578125 - 0.029781341552734375i,0.041654109954833984 - 0.034066200256347656i,0.041133403778076172 - 0.035057544708251953i,0.038892269134521484 - 0.037874221801757813i,0.036179542541503906 - 0.041401386260986328i,0.034302711486816406 - 0.042260169982910156i,0.033782005310058594 - 0.042311668395996094i,0.031627178192138672 - 0.045002937316894531i,0.030966281890869141 - 0.045065402984619141i,0.028629779815673828 - 0.045926570892333984i,0.028627395629882813 - 0.046530723571777344i,0.0278167724609375 - 0.047427177429199219i,0.025903224945068359 - 0.048171043395996094i,0.026002883911132813 - 0.048645973205566406i,0.025465965270996094 - 0.049101829528808594i,0.025211811065673828 - 0.0481414794921875i,0.024940967559814453 - 0.048898220062255859i,0.024058341979980469 - 0.049072742462158203i,0.022853851318359375 - 0.050861358642578125i,0.022311210632324219 - 0.050252914428710938i,0.021382331848144531 - 0.051197052001953125i,0.021799564361572266 - 0.05029296875i,0.021214008331298828 - 0.050241947174072266i,0.020177364349365234 - 0.051908493041992188i,0.019695758819580078 - 0.052080154418945313i,0.019767284393310547 - 0.052404880523681641i,0.0181732177734375 - 0.052609443664550781i,0.017190456390380859 - 0.052143096923828125i,0.016271114349365234 - 0.053221702575683594i,0.015249729156494141 - 0.053586959838867188i,0.013627052307128906 - 0.054572105407714844i,0.012394428253173828 - 0.053410053253173828i,0.010653972625732422 - 0.054576396942138672i,0.0099544525146484375 - 0.054609775543212891i,0.0077967643737792969 - 0.055546760559082031i,0.0072689056396484375 - 0.054594516754150391i,0.0057592391967773438 - 0.055468082427978516i,0.0021581649780273438 - 0.055332183837890625i,0.00077152252197265625 - 0.056161880493164063i,-0.0028548240661621094 - 0.055803298950195313i,-0.0052280426025390625 - 0.055047988891601563i,-0.0087490081787109375 - 0.0547943115234375i,-0.010947704315185547 - 0.054224014282226563i,-0.014207839965820313 - 0.053748607635498047i,-0.019451618194580078 - 0.051873207092285156i,-0.022528648376464844 - 0.050700664520263672i,-0.027882575988769531 - 0.04723358154296875i,-0.031949996948242188 - 0.045625686645507813i,-0.037215232849121094 - 0.039973258972167969i,-0.041596889495849609 - 0.034967422485351563i,-0.046194076538085938 - 0.029183864593505859i,-0.049726009368896484 - 0.021722793579101563i
0.045217514038085938 - 0.029845237731933594i,0.041766166687011719 - 0.033954143524169922i,0.041586875915527344 - 0.034882545471191406i,0.038988113403320313 - 0.037541389465332031i,0.035950660705566406 - 0.042110919952392578i,0.034374713897705078 - 0.042768001556396484i,0.033980369567871094 - 0.042438507080078125i,0.031981945037841797 - 0.044865608215332031i,0.031065940856933594 - 0.044530391693115234i,0.029376506805419922 - 0.046692371368408203i,0.028604507446289063 - 0.046668529510498047i,0.027535438537597656 - 0.04754638671875i,0.025998115539550781 - 0.048271656036376953i,0.025416374206542969 - 0.048499584197998047i,0.025434017181396484 - 0.048631668090820313i,0.025117874145507813 - 0.048858165740966797i,0.024863243103027344 - 0.049104213714599609i,0.023375034332275391 - 0.049727439880371094i,0.022663593292236328 - 0.050846099853515625i,0.022507190704345703 - 0.050271034240722656i,0.021868228912353516 - 0.051095485687255859i,0.022089481353759766 - 0.050223827362060547i,0.021444797515869141 - 0.050359249114990234i,0.019614696502685547 - 0.05169677734375i,0.019322395324707031 - 0.051965713500976563i,0.019437313079833984 - 0.051361560821533203i,0.017790794372558594 - 0.052151679992675781i,0.017155647277832031 - 0.053244590759277344i,0.016564369201660156 - 0.053651809692382813i,0.014907360076904297 - 0.053732872009277344i,0.013753414154052734 - 0.054231643676757813i,0.012623310089111328 - 0.053996562957763672i,0.010514259338378906 - 0.054213523864746094i,0.010567665100097656 - 0.055272102355957031i,0.0079669952392578125 - 0.055068492889404297i,0.0080585479736328125 - 0.055112361907958984i,0.0057735443115234375 - 0.055850505828857422i,0.0027790069580078125 - 0.055795192718505859i,0.00016307830810546875 - 0.055884361267089844i,-0.0026669502258300781 - 0.055212497711181641i,-0.00542449951171875 - 0.0555877685546875i,-0.0093774795532226563 - 0.054713249206542969i,-0.010707855224609375 - 0.054541110992431641i,-0.013669490814208984 - 0.054178714752197266i,-0.019606113433837891 - 0.051815986633300781i,-0.022176742553710938 - 0.050583362579345703i,-0.027848243713378906 - 0.047251701354980469i,-0.031643867492675781 - 0.045697689056396484i,-0.037905693054199219 - 0.040799140930175781i,-0.042691707611083984 - 0.034886837005615234i,-0.046276092529296875 - 0.029071331024169922i,-0.049407482147216797 - 0.020845890045166016i
0.045415878295898438 - 0.029709339141845703i,0.042078495025634766 - 0.034207344055175781i,0.041386604309082031 - 0.035060882568359375i,0.038914680480957031 - 0.0377044677734375i,0.035650730133056641 - 0.041435718536376953i,0.034448146820068359 - 0.042659759521484375i,0.033195972442626953 - 0.042542457580566406i,0.031765937805175781 - 0.044793128967285156i,0.030472278594970703 - 0.044971942901611328i,0.029015064239501953 - 0.046598911285400391i,0.028648853302001953 - 0.046719551086425781i,0.027920246124267578 - 0.047614574432373047i,0.026645660400390625 - 0.048097133636474609i,0.025666236877441406 - 0.048430919647216797i,0.024979591369628906 - 0.048511028289794922i,0.025361061096191406 - 0.048478126525878906i,0.024808406829833984 - 0.049102306365966797i,0.023633480072021484 - 0.049841880798339844i,0.022543430328369141 - 0.051152229309082031i,0.022344589233398438 - 0.049607753753662109i,0.021226882934570313 - 0.0517578125i,0.02175140380859375 - 0.05042266845703125i,0.021183013916015625 - 0.050576210021972656i,0.020183563232421875 - 0.051760196685791016i,0.0194244384765625 - 0.051663875579833984i,0.019692897796630859 - 0.052250385284423828i,0.017951488494873047 - 0.052423954010009766i,0.016829490661621094 - 0.052456378936767578i,0.016673088073730469 - 0.053229331970214844i,0.014901638031005859 - 0.053761005401611328i,0.013844490051269531 - 0.054280757904052734i,0.01210784912109375 - 0.0538787841796875i,0.01007080078125 - 0.054432868957519531i,0.010478019714355469 - 0.055181980133056641i,0.0074982643127441406 - 0.055305957794189453i,0.0076971054077148438 - 0.05506134033203125i,0.0057802200317382813 - 0.055403232574462891i,0.0025196075439453125 - 0.055893421173095703i,0.00089550018310546875 - 0.055777549743652344i,-0.0030875205993652344 - 0.055553436279296875i,-0.0052633285522460938 - 0.055093288421630859i,-0.0091567039489746094 - 0.054861068725585938i,-0.011217117309570313 - 0.054228305816650391i,-0.01409149169921875 - 0.053659439086914063i,-0.019582271575927734 - 0.051766872406005859i,-0.022693634033203125 - 0.050715923309326172i,-0.028322219848632813 - 0.047079563140869141i,-0.032221317291259766 - 0.045429229736328125i,-0.037445068359375 - 0.04032135009765625i,-0.042235374450683594 - 0.035036087036132813i,-0.046062469482421875 - 0.029092788696289063i,-0.0496368408203125 - 0.021189212799072266i
0.045282363891601563 - 0.029559612274169922i,0.042008876800537109 - 0.034371852874755859i,0.041255950927734375 - 0.0352020263671875i,0.038998603820800781 - 0.037728786468505859i,0.036039352416992188 - 0.041736602783203125i,0.034344673156738281 - 0.042520999908447266i,0.033686637878417969 - 0.042736053466796875i,0.031633377075195313 - 0.044714450836181641i,0.031032085418701172 - 0.045101165771484375i,0.029056072235107422 - 0.046074867248535156i,0.028290748596191406 - 0.046715736389160156i,0.027613639831542969 - 0.047552585601806641i,0.026170253753662109 - 0.048347949981689453i,0.025701522827148438 - 0.048825263977050781i,0.025457382202148438 - 0.048952579498291016i,0.025276660919189453 - 0.048205852508544922i,0.025058269500732422 - 0.049069404602050781i,0.023578643798828125 - 0.049325466156005859i,0.02268218994140625 - 0.05091094970703125i,0.022428035736083984 - 0.049629688262939453i,0.021575927734375 - 0.051078319549560547i,0.022137641906738281 - 0.050320148468017578i,0.021674156188964844 - 0.050304889678955078i,0.020069599151611328 - 0.051806449890136719i,0.019522190093994141 - 0.052103519439697266i,0.019771575927734375 - 0.0519866943359375i,0.017999172210693359 - 0.052506446838378906i,0.017307758331298828 - 0.052663326263427734i,0.016509532928466797 - 0.0532379150390625i,0.015148162841796875 - 0.053569316864013672i,0.013620376586914063 - 0.054688930511474609i,0.0124664306640625 - 0.053495883941650391i,0.010446071624755859 - 0.054214954376220703i,0.010262012481689453 - 0.054874897003173828i,0.0077228546142578125 - 0.0552215576171875i,0.0076398849487304688 - 0.054987907409667969i,0.0057516098022460938 - 0.055432319641113281i,0.0027294158935546875 - 0.055636405944824219i,0.0001239776611328125 - 0.055875778198242188i,-0.0030794143676757813 - 0.056136131286621094i,-0.0051999092102050781 - 0.055283069610595703i,-0.0090889930725097656 - 0.054711341857910156i,-0.011149406433105469 - 0.054278373718261719i,-0.013976097106933594 - 0.054017543792724609i,-0.019742965698242188 - 0.052089691162109375i,-0.022573947906494141 - 0.050938606262207031i,-0.027647495269775391 - 0.047196865081787109i,-0.032248020172119141 - 0.045720100402832031i,-0.037384986877441406 - 0.040419578552246094i,-0.042273998260498047 - 0.035043716430664063i,-0.046509265899658203 - 0.029232025146484375i,-0.049407958984375 - 0.02089691162109375i
0.045196056365966797 - 0.029476165771484375i,0.041921615600585938 - 0.034113883972167969i,0.041259288787841797 - 0.035058975219726563i,0.038720607757568359 - 0.037672519683837891i,0.035626411437988281 - 0.041171550750732422i,0.034068584442138672 - 0.042343616485595703i,0.033663272857666016 - 0.042132854461669922i,0.031638145446777344 - 0.045193195343017578i,0.030957698822021484 - 0.044965744018554688i,0.029394626617431641 - 0.046442031860351563i,0.028749942779541016 - 0.046532154083251953i,0.027622222900390625 - 0.047291755676269531i,0.026082992553710938 - 0.048192501068115234i,0.025617599487304688 - 0.048510551452636719i,0.025584220886230469 - 0.048964977264404297i,0.025457382202148438 - 0.048222064971923828i,0.024820327758789063 - 0.049053192138671875i,0.023496627807617188 - 0.049584865570068359i,0.022779464721679688 - 0.05084228515625i,0.022270679473876953 - 0.049912452697753906i,0.021214962005615234 - 0.051496505737304688i,0.021941661834716797 - 0.050309181213378906i,0.021252155303955078 - 0.050023078918457031i,0.020423412322998047 - 0.051725864410400391i,0.019390106201171875 - 0.051881313323974609i,0.019315719604492188 - 0.051809787750244141i,0.018324851989746094 - 0.052576541900634766i,0.0172882080078125 - 0.052944183349609375i,0.016725063323974609 - 0.053523063659667969i,0.015096187591552734 - 0.053659439086914063i,0.014039516448974609 - 0.054314613342285156i,0.012533664703369141 - 0.053589820861816406i,0.01001739501953125 - 0.054068565368652344i,0.0098333358764648438 - 0.054963111877441406i,0.0079245567321777344 - 0.055417060852050781i,0.0080485343933105469 - 0.054844379425048828i,0.0060205459594726563 - 0.055726051330566406i,0.0024662017822265625 - 0.055385112762451172i,0.00051593780517578125 - 0.055883407592773438i,-0.0029816627502441406 - 0.055687904357910156i,-0.0052075386047363281 - 0.054752826690673828i,-0.0090303421020507813 - 0.054762840270996094i,-0.010971546173095703 - 0.05457305908203125i,-0.013374805450439453 - 0.053635120391845703i,-0.019659996032714844 - 0.051880836486816406i,-0.022527694702148438 - 0.050768852233886719i,-0.027818679809570313 - 0.047524929046630859i,-0.032017230987548828 - 0.045853614807128906i,-0.037418365478515625 - 0.040566444396972656i,-0.041966438293457031 - 0.035037040710449219i,-0.046004772186279297 - 0.028984546661376953i,-0.049123764038085938 - 0.021111011505126953i
0.04510498046875 - 0.029604434967041016i,0.042016983032226563 - 0.033859729766845703i,0.041182994842529297 - 0.034921169281005859i,0.039327144622802734 - 0.037224769592285156i,0.035673618316650391 - 0.041293144226074219i,0.034976005554199219 - 0.042042732238769531i,0.033781528472900391 - 0.0424957275390625i,0.031889915466308594 - 0.044927597045898438i,0.031177520751953125 - 0.044581890106201172i,0.029315948486328125 - 0.046216011047363281i,0.028892993927001953 - 0.046231746673583984i,0.027922153472900391 - 0.047562122344970703i,0.0266876220703125 - 0.048244476318359375i,0.026188850402832031 - 0.048154830932617188i,0.025369644165039063 - 0.048883438110351563i,0.025725841522216797 - 0.048051357269287109i,0.025103092193603516 - 0.048909664154052734i,0.023975372314453125 - 0.049556732177734375i,0.02317047119140625 - 0.050699234008789063i,0.022662639617919922 - 0.04987335205078125i,0.021604537963867188 - 0.051159858703613281i,0.021914958953857422 - 0.050335884094238281i,0.021627902984619141 - 0.050375461578369141i,0.020727157592773438 - 0.051608562469482422i,0.019779682159423828 - 0.052042007446289063i,0.019771099090576172 - 0.051928520202636719i,0.0185394287109375 - 0.052780628204345703i,0.017728805541992188 - 0.052400588989257813i,0.016541004180908203 - 0.052999496459960938i,0.015227794647216797 - 0.053411960601806641i,0.014024734497070313 - 0.054375648498535156i,0.012657642364501953 - 0.053603649139404297i,0.010450363159179688 - 0.054299354553222656i,0.010328292846679688 - 0.05487060546875i,0.0084147453308105469 - 0.055307865142822266i,0.0082035064697265625 - 0.05493927001953125i,0.0064234733581542969 - 0.055192947387695313i,0.002727508544921875 - 0.055315494537353516i,0.0007228851318359375 - 0.055705070495605469i,-0.0025377273559570313 - 0.055637836456298828i,-0.0051279067993164063 - 0.055347442626953125i,-0.008331298828125 - 0.05487060546875i,-0.010496139526367188 - 0.054948329925537109i,-0.013233661651611328 - 0.054068088531494141i,-0.019834995269775391 - 0.052152633666992188i,-0.022551059722900391 - 0.050609588623046875i,-0.027864456176757813 - 0.047397136688232422i,-0.032159328460693359 - 0.045966625213623047i,-0.037272453308105469 - 0.040239334106445313i,-0.041728973388671875 - 0.035413742065429688i,-0.0457763671875 - 0.029189109802246094i,-0.049544811248779297 - 0.021428585052490234i
0.045619010925292969 - 0.029633998870849609i,0.042429447174072266 - 0.033648967742919922i,0.041714668273925781 - 0.034592628479003906i,0.039304256439208984 - 0.037127017974853516i,0.036041259765625 - 0.041042327880859375i,0.034720420837402344 - 0.041872024536132813i,0.033983230590820313 - 0.042250156402587891i,0.031867027282714844 - 0.044807910919189453i,0.031229972839355469 - 0.044759273529052734i,0.029491424560546875 - 0.045988082885742188i,0.029392719268798828 - 0.046210289001464844i,0.028738498687744141 - 0.047204971313476563i,0.027123451232910156 - 0.047671794891357422i,0.026472091674804688 - 0.048238277435302734i,0.025727272033691406 - 0.048551559448242188i,0.026101112365722656 - 0.047936439514160156i,0.02547454833984375 - 0.048915386199951172i,0.02433013916015625 - 0.049618721008300781i,0.023135185241699219 - 0.050356864929199219i,0.022564411163330078 - 0.050103187561035156i,0.022052764892578125 - 0.051389217376708984i,0.022275924682617188 - 0.050010204315185547i,0.021761894226074219 - 0.05042266845703125i,0.02099609375 - 0.051756858825683594i,0.020228385925292969 - 0.051699638366699219i,0.020168781280517578 - 0.051349639892578125i,0.018396854400634766 - 0.052321910858154297i,0.017698764801025391 - 0.052096366882324219i,0.017075061798095703 - 0.052808284759521484i,0.015832424163818359 - 0.053723335266113281i,0.014028549194335938 - 0.054368495941162109i,0.012989997863769531 - 0.053877830505371094i,0.0107269287109375 - 0.054306507110595703i,0.010485172271728516 - 0.054982185363769531i,0.0082941055297851563 - 0.055223464965820313i,0.0082063674926757813 - 0.054829597473144531i,0.0067157745361328125 - 0.055486679077148438i,0.0035953521728515625 - 0.055372714996337891i,0.0013942718505859375 - 0.056071281433105469i,-0.0018458366394042969 - 0.055257797241210938i,-0.0047130584716796875 - 0.055242061614990234i,-0.0083894729614257813 - 0.054543972015380859i,-0.010438919067382813 - 0.054847240447998047i,-0.013393402099609375 - 0.054239273071289063i,-0.019167423248291016 - 0.05178070068359375i,-0.022376537322998047 - 0.050879478454589844i,-0.027227401733398438 - 0.047354221343994141i,-0.031368732452392578 - 0.045563697814941406i,-0.037129878997802734 - 0.040617942810058594i,-0.041935443878173828 - 0.035475730895996094i,-0.045821189880371094 - 0.029155731201171875i,-0.049154758453369141 - 0.021546363830566406i
0.045476913452148438 - 0.029376029968261719i,0.042353153228759766 - 0.034074783325195313i,0.04164886474609375 - 0.034951686859130859i,0.038684368133544922 - 0.037130355834960938i,0.0361480712890625 - 0.041455268859863281i,0.034284591674804688 - 0.041934490203857422i,0.033570766448974609 - 0.042565345764160156i,0.031671047210693359 - 0.044972419738769531i,0.030803680419921875 - 0.044870853424072266i,0.029539585113525391 - 0.046341896057128906i,0.029111862182617188 - 0.046263217926025391i,0.028043270111083984 - 0.047533988952636719i,0.026401042938232422 - 0.047634124755859375i,0.026288032531738281 - 0.048035144805908203i,0.025539398193359375 - 0.048482894897460938i,0.025281906127929688 - 0.048382282257080078i,0.025461196899414063 - 0.048807621002197266i,0.024275779724121094 - 0.049307823181152344i,0.022700309753417969 - 0.050317764282226563i,0.022458076477050781 - 0.050037860870361328i,0.021432876586914063 - 0.051251411437988281i,0.021987438201904297 - 0.050491809844970703i,0.021795272827148438 - 0.050388336181640625i,0.020723819732666016 - 0.051755905151367188i,0.019741535186767578 - 0.051539421081542969i,0.020006179809570313 - 0.051842212677001953i,0.018563270568847656 - 0.052385807037353516i,0.017645835876464844 - 0.052609920501708984i,0.016726493835449219 - 0.053148746490478516i,0.015778064727783203 - 0.053781032562255859i,0.013637065887451172 - 0.05413055419921875i,0.012562274932861328 - 0.053996562957763672i,0.010073661804199219 - 0.054407119750976563i,0.010377883911132813 - 0.05504608154296875i,0.0080313682556152344 - 0.055317878723144531i,0.0080041885375976563 - 0.055271148681640625i,0.006496429443359375 - 0.055457592010498047i,0.0032434463500976563 - 0.055513381958007813i,0.00097227096557617188 - 0.055783271789550781i,-0.0024724006652832031 - 0.055546283721923828i,-0.0050096511840820313 - 0.05536651611328125i,-0.0087423324584960938 - 0.054776668548583984i,-0.010601043701171875 - 0.054942131042480469i,-0.013306617736816406 - 0.054051876068115234i,-0.019523143768310547 - 0.051970958709716797i,-0.022929191589355469 - 0.050822257995605469i,-0.028122901916503906 - 0.04746246337890625i,-0.031895637512207031 - 0.045746803283691406i,-0.037453174591064453 - 0.040414810180664063i,-0.041837692260742188 - 0.035515785217285156i,-0.046164989471435547 - 0.029637813568115234i,-0.049197673797607422 - 0.021510601043701172i
0.045520305633544922 - 0.029180526733398438i,0.042558670043945313 - 0.033673286437988281i,0.041982173919677734 - 0.034355640411376953i,0.039700984954833984 - 0.036936759948730469i,0.036364078521728516 - 0.041092872619628906i,0.034739494323730469 - 0.041926860809326172i,0.034125804901123047 - 0.042032718658447266i,0.032425403594970703 - 0.044218540191650391i,0.031931877136230469 - 0.044575691223144531i,0.029433727264404297 - 0.045915603637695313i,0.029244422912597656 - 0.045895099639892578i,0.028177261352539063 - 0.047277450561523438i,0.027345657348632813 - 0.047705650329589844i,0.026281356811523438 - 0.048093318939208984i,0.026005268096923828 - 0.048559665679931641i,0.02587890625 - 0.048014640808105469i,0.025914669036865234 - 0.048830509185791016i,0.0241241455078125 - 0.049174308776855469i,0.023169994354248047 - 0.050420761108398438i,0.022756576538085938 - 0.049855232238769531i,0.022185325622558594 - 0.050976276397705078i,0.022596359252929688 - 0.050310611724853516i,0.021628379821777344 - 0.050321578979492188i,0.020795345306396484 - 0.051454067230224609i,0.020155429840087891 - 0.051846027374267578i,0.02011871337890625 - 0.051334857940673828i,0.018902301788330078 - 0.052097320556640625i,0.01776123046875 - 0.052762985229492188i,0.017427444458007813 - 0.052569866180419922i,0.015897274017333984 - 0.053727149963378906i,0.014133930206298828 - 0.054004192352294922i,0.013149261474609375 - 0.053705215454101563i,0.011200904846191406 - 0.054516315460205078i,0.010857582092285156 - 0.054410934448242188i,0.0084109306335449219 - 0.055070400238037109i,0.0083813667297363281 - 0.054512500762939453i,0.0068159103393554688 - 0.055505275726318359i,0.00299072265625 - 0.055820941925048828i,0.0015583038330078125 - 0.055849552154541016i,-0.0020298957824707031 - 0.055698394775390625i,-0.0044384002685546875 - 0.055200099945068359i,-0.0082240104675292969 - 0.055047512054443359i,-0.010255813598632813 - 0.054531097412109375i,-0.013054847717285156 - 0.053561687469482422i,-0.018949985504150391 - 0.052371025085449219i,-0.021595954895019531 - 0.05104827880859375i,-0.027535915374755859 - 0.047410011291503906i,-0.031511783599853516 - 0.046246528625488281i,-0.036748409271240234 - 0.040934562683105469i,-0.041744709014892578 - 0.035555839538574219i,-0.046271324157714844 - 0.030007362365722656i,-0.049607753753662109 - 0.021811008453369141i
0.045759201049804688 - 0.029515266418457031i,0.042398452758789063 - 0.0330963134765625i,0.041980266571044922 - 0.034265041351318359i,0.039217948913574219 - 0.036858558654785156i,0.036941051483154297 - 0.041526317596435547i,0.034564018249511719 - 0.041808605194091797i,0.034367561340332031 - 0.042101860046386719i,0.032361030578613281 - 0.044302463531494141i,0.031612873077392578 - 0.044144153594970703i,0.029865264892578125 - 0.046284675598144531i,0.0290374755859375 - 0.046241283416748047i,0.028363704681396484 - 0.047357559204101563i,0.02674102783203125 - 0.047914981842041016i,0.026173114776611328 - 0.048035621643066406i,0.026053428649902344 - 0.04802703857421875i,0.026453018188476563 - 0.048532009124755859i,0.025782108306884766 - 0.048438072204589844i,0.024538040161132813 - 0.049642562866210938i,0.023311138153076172 - 0.050673484802246094i,0.022904872894287109 - 0.049881935119628906i,0.022166728973388672 - 0.051111698150634766i,0.022445201873779297 - 0.049723625183105469i,0.022310256958007813 - 0.05096435546875i,0.020883560180664063 - 0.051400184631347656i,0.019959449768066406 - 0.052000522613525391i,0.020148277282714844 - 0.051224231719970703i,0.018387794494628906 - 0.051562786102294922i,0.018077373504638672 - 0.053121566772460938i,0.017011642456054688 - 0.053046226501464844i,0.015826702117919922 - 0.053835868835449219i,0.014277935028076172 - 0.053639888763427734i,0.013402938842773438 - 0.053978919982910156i,0.011137008666992188 - 0.054020404815673828i,0.01114654541015625 - 0.054915904998779297i,0.0086770057678222656 - 0.055011749267578125i,0.0084886550903320313 - 0.055337429046630859i,0.0068569183349609375 - 0.055366992950439453i,0.0033555030822753906 - 0.055685043334960938i,0.001708984375 - 0.056010723114013672i,-0.0019364356994628906 - 0.055323600769042969i,-0.0046401023864746094 - 0.055599689483642578i,-0.0083074569702148438 - 0.054418087005615234i,-0.010447502136230469 - 0.055352210998535156i,-0.012973785400390625 - 0.053878307342529297i,-0.019205093383789063 - 0.051975250244140625i,-0.021793842315673828 - 0.050877571105957031i,-0.027612686157226563 - 0.047641277313232422i,-0.031378746032714844 - 0.046030044555664063i,-0.037335872650146484 - 0.040728092193603516i,-0.041708946228027344 - 0.035437583923339844i,-0.045916080474853516 - 0.029629230499267578i,-0.049155712127685547 - 0.021624088287353516i
